primaryImage,Medium
https://images.metmuseum.org/CRDImages/as/original/DP124507.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP141354.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP135603.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP135641.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP124252.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP124234.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP114147.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP114148.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP114149.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP124197.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP114904.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP114905.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP122749.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP122750.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP122751.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP122752.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP122753.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP122754.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP122755.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP122756.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP122757.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP122758.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP122759.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP122760.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP122761.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP122762.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP122763.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP122213.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP122154.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP120440.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP120441.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP120492.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP120493.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP122136.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP122137.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP122138.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP122140.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP122141.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP122142.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP122161.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP123276.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP123277.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP120465.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP123278.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP123279.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP123280.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP123281.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP123282.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP123283.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP123284.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP123285.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP123286.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP123287.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP120466.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP123288.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP122162.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP123590.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP123591.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP123219.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP123220.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP123223.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP121545.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP121546.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP120467.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP121547.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP121548.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP122135.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP123241.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP123242.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP123243.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP123592.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP123244.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP123245.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP123593.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP123594.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP123557.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP122122.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP122764.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP122765.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP120494.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP120495.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP123608.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP123609.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP121524.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP121527.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP121529.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP144545.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP144553.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP144554.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP144555.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP144557.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP144558.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP144567.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP144559.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP146819.jpg,Woodblock print (surimono); ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP144547.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP144560.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP144639.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP144568.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP144640.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP144634.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP136924.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP144616.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP144617.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP124568.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP124569.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP124515.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP124269.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP124270.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP124532.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP124519.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP124520.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP123665.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP123667.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP135501.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP123699.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP123700.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP144561.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP123701.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP114906.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP124218.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP114150.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP114151.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP132734.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP132735.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP136874.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP124198.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP124199.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP124163.jpg,Woodblock print; ink and color on paper
