primaryImage,Medium
https://images.metmuseum.org/CRDImages/dp/original/DP865483.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP890115.jpg,Stipple engraving
https://images.metmuseum.org/CRDImages/dp/original/DPB874692.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP834062.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP841643.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP859572.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/as/original/DP122828.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DPB873320.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/as/original/DP148974.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP130319.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DPB874345.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP814357.jpg,Etching; second state of two
https://images.metmuseum.org/CRDImages/dp/original/DP825473.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP816157.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP849935.jpg,Woodcut (hand-colored)
https://images.metmuseum.org/CRDImages/dp/original/DP818830.jpg,Engraving; first state
https://images.metmuseum.org/CRDImages/dp/original/DP839388.jpg,Photolithograph
https://images.metmuseum.org/CRDImages/dp/original/DP875110.jpg,Mezzotint; proof before published state
https://images.metmuseum.org/CRDImages/dp/original/DP819935.jpg,Etching; first state of three
https://images.metmuseum.org/CRDImages/dp/original/DP853565.jpg,Hand-colored lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP871943.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP833167.jpg,Etching; third state of four (De Vesme)
https://images.metmuseum.org/CRDImages/dp/original/DP821030.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DPB872538.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP889574.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP882302.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP877893.jpg,Lithograph on newsprint; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP880255.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP825774.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DPB882655.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP841464.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841206.jpg,Lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP890463.jpg,Etching; first state of two (Lieure)
https://images.metmuseum.org/CRDImages/dp/original/DP822077.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP890698.jpg,Etching
https://images.metmuseum.org/CRDImages/as/original/DP123560.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DP818449.jpg,Hand-colored etching
https://images.metmuseum.org/CRDImages/dp/original/DP869492.jpg,Wood engraving
https://images.metmuseum.org/CRDImages/as/original/DP136915.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DP821346.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP837569.jpg,Etching; fourth state of four
https://images.metmuseum.org/CRDImages/dp/original/DP853533.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DPB873405.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP870063.jpg,Engraving; second state of three
https://images.metmuseum.org/CRDImages/dp/original/MM2147.jpg,Mezzotint
https://images.metmuseum.org/CRDImages/dp/original/DP872104.jpg,Hand-colored etching
https://images.metmuseum.org/CRDImages/dp/original/DP816604.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP884732.jpg,Hand-colored etching
https://images.metmuseum.org/CRDImages/dp/original/DP870090.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP880557.jpg,Hand-colored etching and aquatint
https://images.metmuseum.org/CRDImages/dp/original/DP818402.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP820211.jpg,Mezzotint
https://images.metmuseum.org/CRDImages/dp/original/DPB870601.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB874262.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/as/original/DP122795.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DP838086.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/as/original/DP148176.jpg,Triptych of woodblock prints; ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DP800076.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP828281.jpg,Etching
https://images.metmuseum.org/CRDImages/as/original/DP148045.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/CP30.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DP889625.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP883430.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DPB874209.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP824980.jpg,Etching and engraving; second state of three
https://images.metmuseum.org/CRDImages/dp/original/DP828060.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP877719.jpg,Lithograph on newsprint; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP822043.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP820374.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP836696.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP837917.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DPB883096.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP815016.jpg,Etching; first state of two
https://images.metmuseum.org/CRDImages/dp/original/DP828039.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP830141.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP881833.jpg,Hand-colored etching
https://images.metmuseum.org/CRDImages/dp/original/DP847234.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP827976.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP812648.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP876732.jpg,Lithograph; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP834757.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP887834.jpg,Etching and aquatint
https://images.metmuseum.org/CRDImages/dp/original/DP871815.jpg,Hand-colored etching
https://images.metmuseum.org/CRDImages/dp/original/DP143857.jpg,Lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP809132.jpg,Etching with engraving
https://images.metmuseum.org/CRDImages/dp/original/DP269587.jpg,Etching
https://images.metmuseum.org/CRDImages/as/original/DP121512.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/MM71211.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP834839.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP831150.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP848995.jpg,Color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB879439.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP837843.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP842084.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP831923.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP855616.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP-1345-001.jpg,Engraving
https://images.metmuseum.org/CRDImages/as/original/DP124566.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DP879295.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP816426.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP889443.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP879931.jpg,Engraving; third state of three
https://images.metmuseum.org/CRDImages/dp/original/DP815552.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP865910.jpg,Albumen photograph
https://images.metmuseum.org/CRDImages/as/original/DP121490.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DP860346.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP884128.jpg,Hand-colored etching and aquatint
https://images.metmuseum.org/CRDImages/dp/original/DPB883165.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP162193.jpg,Engraving
https://images.metmuseum.org/CRDImages/as/original/DP135748.jpg,Woodblock print (surimono); ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DP889748.jpg,Mezzotint
https://images.metmuseum.org/CRDImages/dp/original/DP833079.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP834994.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP834053.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DPB873850.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP828976.jpg,Etching and engraving; third state of three (Bocher)
https://images.metmuseum.org/CRDImages/dp/original/DP821896.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP885399.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP866298.jpg,Albumen photograph
https://images.metmuseum.org/CRDImages/dp/original/DP890638.jpg,Etching; first state of two (Lieure)
https://images.metmuseum.org/CRDImages/dp/original/DP884239.jpg,Hand-colored etching and aquatint
https://images.metmuseum.org/CRDImages/dp/original/DP818464.jpg,Etching and aquatint
https://images.metmuseum.org/CRDImages/rl/original/sf-rlc-1975-1-604.jpg,Lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP839332.jpg,Commercial lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP877602.jpg,Lithograph on newsprint; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/ADA4339.jpg,Wood engraving
https://images.metmuseum.org/CRDImages/dp/original/DP834446.jpg,Wood engraving
https://images.metmuseum.org/CRDImages/dp/original/DP836294.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP822786.jpg,Lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP816889.jpg,"Etching, aquatint, drypoint"
https://images.metmuseum.org/CRDImages/dp/original/DP841324.jpg,Engraving and etching
https://images.metmuseum.org/CRDImages/as/original/DP132726.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DP828360.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DPB882845.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP834544.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB874391.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP831322.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP872180.jpg,Hand-colored etching
https://images.metmuseum.org/CRDImages/dp/original/DP269709.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP856841.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP830712.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP825986.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP838288.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB871009.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/as/original/DP123698.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DP871849.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP888298.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP873534.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP822175.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP834059.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP818544.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832730.jpg,Engraving; first state of two (Petitjean & Wickert)
https://images.metmuseum.org/CRDImages/dp/original/DP-1516-001.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP815687.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP823023.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/as/original/DP123266.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DP-12696-038.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP831891.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP839291.jpg,Commercial lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP867444.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP823367.jpg,Etching; second state of three
https://images.metmuseum.org/CRDImages/dp/original/DP834659.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB875038.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP879986.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP887685.jpg,Wood engraving
https://images.metmuseum.org/CRDImages/as/original/DP122135.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP135502.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DP827838.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP822462.jpg,Engraving; second state of three
https://images.metmuseum.org/CRDImages/dp/original/DP822033.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/as/original/DP122768.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DP822041.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP841297.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP890684.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP822758.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP878363.jpg,Etching; only state
https://images.metmuseum.org/CRDImages/dp/original/DP829134.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP870252.jpg,Engraving
